Yaw value,R,G,B,,,,,,,,,,,,
42,0,165.75,89.25,,42,163,89.25,0,165.75,,42,-77,165.75,89.25,0
43,0,163.625,91.375,,43,164,91.375,0,163.625,,43,-76,163.625,91.375,0
44,0,161.5,93.5,,44,165,93.5,0,161.5,,44,-75,161.5,93.5,0
45,0,159.375,95.625,,45,166,95.625,0,159.375,,45,-74,159.375,95.625,0
46,0,157.25,97.75,,46,167,97.75,0,157.25,,46,-73,157.25,97.75,0
47,0,155.125,99.875,,47,168,99.875,0,155.125,,47,-72,155.125,99.875,0
48,0,153,102,,48,169,102,0,153,,48,-71,153,102,0
49,0,150.875,104.125,,49,170,104.125,0,150.875,,49,-70,150.875,104.125,0
50,0,148.75,106.25,,50,171,106.25,0,148.75,,50,-69,148.75,106.25,0
51,0,146.625,108.375,,51,172,108.375,0,146.625,,51,-68,146.625,108.375,0
52,0,144.5,110.5,,52,173,110.5,0,144.5,,52,-67,144.5,110.5,0
53,0,142.375,112.625,,53,174,112.625,0,142.375,,53,-66,142.375,112.625,0
54,0,140.25,114.75,,54,175,114.75,0,140.25,,54,-65,140.25,114.75,0
55,0,138.125,116.875,,55,176,116.875,0,138.125,,55,-64,138.125,116.875,0
56,0,136,119,,56,177,119,0,136,,56,-63,136,119,0
57,0,133.875,121.125,,57,178,121.125,0,133.875,,57,-62,133.875,121.125,0
58,0,131.75,123.25,,58,179,123.25,0,131.75,,58,-61,131.75,123.25,0
59,0,129.625,125.375,,59,180,125.375,0,129.625,,59,-60,129.625,125.375,0
60,0,127.5,127.5,,60,-180,127.5,0,127.5,,60,-59,127.5,127.5,0
61,0,125.375,129.625,,61,-179,129.625,0,125.375,,61,-58,125.375,129.625,0
62,0,123.25,131.75,,62,-178,131.75,0,123.25,,62,-57,123.25,131.75,0
63,0,121.125,133.875,,63,-177,133.875,0,121.125,,63,-56,121.125,133.875,0
64,0,119,136,,64,-176,136,0,119,,64,-55,119,136,0
65,0,116.875,138.125,,65,-175,138.125,0,116.875,,65,-54,116.875,138.125,0
66,0,114.75,140.25,,66,-174,140.25,0,114.75,,66,-53,114.75,140.25,0
67,0,112.625,142.375,,67,-173,142.375,0,112.625,,67,-52,112.625,142.375,0
68,0,110.5,144.5,,68,-172,144.5,0,110.5,,68,-51,110.5,144.5,0
69,0,108.375,146.625,,69,-171,146.625,0,108.375,,69,-50,108.375,146.625,0
70,0,106.25,148.75,,70,-170,148.75,0,106.25,,70,-49,106.25,148.75,0
71,0,104.125,150.875,,71,-169,150.875,0,104.125,,71,-48,104.125,150.875,0
72,0,102,153,,72,-168,153,0,102,,72,-47,102,153,0
73,0,99.875,155.125,,73,-167,155.125,0,99.875,,73,-46,99.875,155.125,0
74,0,97.75,157.25,,74,-166,157.25,0,97.75,,74,-45,97.75,157.25,0
75,0,95.625,159.375,,75,-165,159.375,0,95.625,,75,-44,95.625,159.375,0
76,0,93.5,161.5,,76,-164,161.5,0,93.5,,76,-43,93.5,161.5,0
77,0,91.375,163.625,,77,-163,163.625,0,91.375,,77,-42,91.375,163.625,0
78,0,89.25,165.75,,78,-162,165.75,0,89.25,,78,-41,89.25,165.75,0
79,0,87.125,167.875,,79,-161,167.875,0,87.125,,79,-40,87.125,167.875,0
80,0,85,170,,80,-160,170,0,85,,80,-39,85,170,0
81,0,82.875,172.125,,81,-159,172.125,0,82.875,,81,-38,82.875,172.125,0
82,0,80.75,174.25,,82,-158,174.25,0,80.75,,82,-37,80.75,174.25,0
83,0,78.625,176.375,,83,-157,176.375,0,78.625,,83,-36,78.625,176.375,0
84,0,76.5,178.5,,84,-156,178.5,0,76.5,,84,-35,76.5,178.5,0
85,0,74.375,180.625,,85,-155,180.625,0,74.375,,85,-34,74.375,180.625,0
86,0,72.25,182.75,,86,-154,182.75,0,72.25,,86,-33,72.25,182.75,0
87,0,70.125,184.875,,87,-153,184.875,0,70.125,,87,-32,70.125,184.875,0
88,0,68,187,,88,-152,187,0,68,,88,-31,68,187,0
89,0,65.875,189.125,,89,-151,189.125,0,65.875,,89,-30,65.875,189.125,0
90,0,63.75,191.25,,90,-150,191.25,0,63.75,,90,-29,63.75,191.25,0
91,0,61.625,193.375,,91,-149,193.375,0,61.625,,91,-28,61.625,193.375,0
92,0,59.5,195.5,,92,-148,195.5,0,59.5,,92,-27,59.5,195.5,0
93,0,57.375,197.625,,93,-147,197.625,0,57.375,,93,-26,57.375,197.625,0
94,0,55.25,199.75,,94,-146,199.75,0,55.25,,94,-25,55.25,199.75,0
95,0,53.125,201.875,,95,-145,201.875,0,53.125,,95,-24,53.125,201.875,0
96,0,51,204,,96,-144,204,0,51,,96,-23,51,204,0
97,0,48.875,206.125,,97,-143,206.125,0,48.875,,97,-22,48.875,206.125,0
98,0,46.75,208.25,,98,-142,208.25,0,46.75,,98,-21,46.75,208.25,0
99,0,44.625,210.375,,99,-141,210.375,0,44.625,,99,-20,44.625,210.375,0
100,0,42.5,212.5,,100,-140,212.5,0,42.5,,100,-19,42.5,212.5,0
101,0,40.375,214.625,,101,-139,214.625,0,40.375,,101,-18,40.375,214.625,0
102,0,38.25,216.75,,102,-138,216.75,0,38.25,,102,-17,38.25,216.75,0
103,0,36.125,218.875,,103,-137,218.875,0,36.125,,103,-16,36.125,218.875,0
104,0,34,221,,104,-136,221,0,34,,104,-15,34,221,0
105,0,31.875,223.125,,105,-135,223.125,0,31.875,,105,-14,31.875,223.125,0
106,0,29.75,225.25,,106,-134,225.25,0,29.75,,106,-13,29.75,225.25,0
107,0,27.625,227.375,,107,-133,227.375,0,27.625,,107,-12,27.625,227.375,0
108,0,25.5,229.5,,108,-132,229.5,0,25.5,,108,-11,25.5,229.5,0
109,0,23.375,231.625,,109,-131,231.625,0,23.375,,109,-10,23.375,231.625,0
110,0,21.25,233.75,,110,-130,233.75,0,21.25,,110,-9,21.25,233.75,0
111,0,19.125,235.875,,111,-129,235.875,0,19.125,,111,-8,19.125,235.875,0
112,0,17,238,,112,-128,238,0,17,,112,-7,17,238,0
113,0,14.875,240.125,,113,-127,240.125,0,14.875,,113,-6,14.875,240.125,0
114,0,12.75,242.25,,114,-126,242.25,0,12.75,,114,-5,12.75,242.25,0
115,0,10.625,244.375,,115,-125,244.375,0,10.625,,115,-4,10.625,244.375,0
116,0,8.5,246.5,,116,-124,246.5,0,8.5,,116,-3,8.5,246.5,0
117,0,6.375,248.625,,117,-123,248.625,0,6.375,,117,-2,6.375,248.625,0
118,0,4.25,250.75,,118,-122,250.75,0,4.25,,118,-1,4.25,250.75,0
119,0,2.125,252.875,,119,-121,252.875,0,2.125,,119,0,2.125,252.875,0
120,0,0,255,,120,-120,255,0,0,,119,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
